b,L_eff,sigma_test,replica,v_score
6,6,0.02487179487179487,8,3.4292180018288667e-06
6,6,0.02487179487179487,9,3.0039589705746475e-06
6,6,0.03230769230769231,0,3.4787440333891517e-06
6,6,0.03230769230769231,1,3.2671172374396937e-06
6,6,0.03230769230769231,2,4.9955457903515595e-06
6,6,0.03230769230769231,3,3.564469037992466e-06
6,6,0.03230769230769231,4,3.314498086494271e-06
6,6,0.03230769230769231,5,3.5467820606826342e-06
6,6,0.03230769230769231,6,4.205941064441093e-06
6,6,0.03230769230769231,7,3.809746876598892e-06
6,6,0.03230769230769231,8,3.612795237829257e-06
6,6,0.03230769230769231,9,4.1129535778666925e-06
6,6,0.03974358974358974,0,3.972503702186873e-06
6,6,0.03974358974358974,1,3.729889382402692e-06
6,6,0.03974358974358974,2,4.020043464268615e-06
6,6,0.03974358974358974,3,4.008703922300787e-06
6,6,0.03974358974358974,4,4.828351247886958e-06
6,6,0.03974358974358974,5,3.987910585114523e-06
6,6,0.03974358974358974,6,4.2306527661948e-06
6,6,0.03974358974358974,7,3.3720195946595483e-06
6,6,0.03974358974358974,8,4.496548190334665e-06
6,6,0.03974358974358974,9,4.532821060876644e-06
6,6,0.04717948717948718,0,3.882732438650846e-06
6,6,0.04717948717948718,1,4.836896710951981e-06
6,6,0.04717948717948718,2,4.509530799027618e-06
6,6,0.04717948717948718,3,5.984045950142559e-06
6,6,0.04717948717948718,4,3.8656637044635775e-06
6,6,0.04717948717948718,5,4.678604999320148e-06
6,6,0.04717948717948718,6,4.225574287116309e-06
6,6,0.04717948717948718,7,4.748311610062655e-06
6,6,0.04717948717948718,8,5.597535288155344e-06
6,6,0.04717948717948718,9,5.274851298274038e-06
6,6,0.054615384615384614,0,4.800855728511357e-06
6,6,0.054615384615384614,1,5.8346218156195e-06
6,6,0.054615384615384614,2,5.035204512938114e-06
6,6,0.054615384615384614,3,5.426486908994558e-06
6,6,0.054615384615384614,4,5.2093962795857125e-06
6,6,0.054615384615384614,5,6.247955887981315e-06
6,6,0.054615384615384614,6,4.457120620814888e-06
6,6,0.054615384615384614,7,5.403189605566376e-06
6,6,0.054615384615384614,8,4.978790531880416e-06
6,6,0.054615384615384614,9,4.857505262674201e-06
6,6,0.062051282051282054,0,7.223542682145068e-06
6,6,0.062051282051282054,1,6.6057922105043664e-06
6,6,0.062051282051282054,2,5.710666979369537e-06
6,6,0.062051282051282054,3,6.660359518826292e-06
6,6,0.062051282051282054,4,8.37694777393521e-06
6,6,0.062051282051282054,5,6.452277102648968e-06
6,6,0.062051282051282054,6,6.427480881498878e-06
6,6,0.062051282051282054,7,5.564288881525369e-06
6,6,0.062051282051282054,8,6.4835595338402335e-06
6,6,0.062051282051282054,9,8.919082049595819e-06
6,6,0.06948717948717949,0,7.430271935423029e-06
6,6,0.06948717948717949,1,8.953896854631075e-06
6,6,0.06948717948717949,2,7.0563776243740295e-06
6,6,0.06948717948717949,3,7.834223773723111e-06
6,6,0.06948717948717949,4,8.819581147614093e-06
6,6,0.06948717948717949,5,5.921797154008452e-06
6,6,0.06948717948717949,6,9.878537545546594e-06
6,6,0.06948717948717949,7,9.115252131740177e-06
6,6,0.06948717948717949,8,8.739840144486138e-06
6,6,0.06948717948717949,9,6.828388695846277e-06
6,6,0.07692307692307691,0,6.535286939513726e-06
6,6,0.07692307692307691,1,6.111238820192861e-06
6,6,0.07692307692307691,2,5.8809826511815725e-06
6,6,0.07692307692307691,3,7.019276675477732e-06
6,6,0.07692307692307691,4,6.570685375273951e-06
6,6,0.07692307692307691,5,9.793154311912546e-06
6,6,0.07692307692307691,6,5.118078815708297e-06
6,6,0.07692307692307691,7,8.301924161959174e-06
6,6,0.07692307692307691,8,1.453802813628172e-05
6,6,0.07692307692307691,9,9.087497964576286e-06
6,6,0.08435897435897435,0,1.0218673198618728e-05
6,6,0.08435897435897435,1,9.91903218946236e-06
6,6,0.08435897435897435,2,7.2487192718087046e-06
6,6,0.08435897435897435,3,1.0979723599900343e-05
6,6,0.08435897435897435,4,8.064751028364256e-06
6,6,0.08435897435897435,5,9.006178066640673e-06
6,6,0.08435897435897435,6,6.286210763945333e-06
6,6,0.08435897435897435,7,8.393557277480715e-06
6,6,0.08435897435897435,8,9.960087625650582e-06
6,6,0.08435897435897435,9,1.0790444047684226e-05
6,6,0.0917948717948718,0,1.004499717285097e-05
6,6,0.0917948717948718,1,9.787367141062909e-06
6,6,0.0917948717948718,2,8.014708946124548e-06
6,6,0.0917948717948718,3,9.375390079591062e-06
6,6,0.0917948717948718,4,9.058233273925672e-06
6,6,0.0917948717948718,5,1.1991911194069729e-05
6,6,0.0917948717948718,6,1.5060615787829802e-05
6,6,0.0917948717948718,7,7.190387365160797e-06
6,6,0.0917948717948718,8,1.3096726711727481e-05
6,6,0.0917948717948718,9,1.4338774953826183e-05
6,6,0.09923076923076922,0,1.4900263967438026e-05
6,6,0.09923076923076922,1,7.018326239479653e-06
6,6,0.09923076923076922,2,1.0735946691974187e-05
6,6,0.09923076923076922,3,9.527996854557644e-06
6,6,0.09923076923076922,4,1.040157736076033e-05
6,6,0.09923076923076922,5,1.3076297071345308e-05
6,6,0.09923076923076922,6,1.083056211403211e-05
6,6,0.09923076923076922,7,1.3073323521489405e-05
6,6,0.09923076923076922,8,8.892151270020067e-06
6,6,0.09923076923076922,9,1.0817141511580128e-05
6,6,0.10666666666666666,0,1.5238315629789454e-05
6,6,0.10666666666666666,1,1.4441512985787773e-05
6,6,0.10666666666666666,2,8.766049211218027e-06
6,6,0.10666666666666666,3,1.2537361126316503e-05
6,6,0.10666666666666666,4,8.883403193502043e-06
6,6,0.10666666666666666,5,1.9894628163718086e-05
6,6,0.10666666666666666,6,1.1033369588256725e-05
6,6,0.10666666666666666,7,1.655432322230774e-05
6,6,0.10666666666666666,8,1.116510456959761e-05
6,6,0.10666666666666666,9,1.3429649081962958e-05
6,6,0.1141025641025641,0,1.7136252688625412e-05
6,6,0.1141025641025641,1,1.3351129673985294e-05
6,6,0.1141025641025641,2,1.772441035913368e-05
6,6,0.1141025641025641,3,1.0919840995662416e-05
6,6,0.1141025641025641,4,8.604895294842544e-06
6,6,0.1141025641025641,5,1.6684022846331697e-05
6,6,0.1141025641025641,6,1.2474458851995526e-05
6,6,0.1141025641025641,7,1.1097016326744406e-05
6,6,0.1141025641025641,8,9.22217047846726e-06
6,6,0.1141025641025641,9,1.935023178651809e-05
6,6,0.12153846153846153,0,1.963812683575865e-05
6,6,0.12153846153846153,1,1.8417563747622735e-05
6,6,0.12153846153846153,2,2.0710519808397782e-05
6,6,0.12153846153846153,3,2.138129806902731e-05
6,6,0.12153846153846153,4,1.2839614177844076e-05
6,6,0.12153846153846153,5,1.0544338533000568e-05
6,6,0.12153846153846153,6,1.630002727301145e-05
6,6,0.12153846153846153,7,1.122475427477507e-05
6,6,0.12153846153846153,8,1.2061985114163637e-05
6,6,0.12153846153846153,9,1.4005192171907733e-05
6,6,0.12897435897435897,0,1.8484255687202396e-05
6,6,0.12897435897435897,1,1.8753362707975872e-05
6,6,0.12897435897435897,2,2.3581501123968687e-05
6,6,0.12897435897435897,3,2.047001162364846e-05
6,6,0.12897435897435897,4,1.707658548436374e-05
6,6,0.12897435897435897,5,2.0696454061430338e-05
6,6,0.12897435897435897,6,1.2266086607083603e-05
6,6,0.12897435897435897,7,2.3620917382731982e-05
6,6,0.12897435897435897,8,1.4176508406515705e-05
6,6,0.12897435897435897,9,1.23968172895598e-05
6,6,0.13641025641025642,0,2.2844759658354752e-05
6,6,0.13641025641025642,1,2.1675857635266524e-05
6,6,0.13641025641025642,2,2.2477221934401936e-05
6,6,0.13641025641025642,3,2.600666278820514e-05
6,6,0.13641025641025642,4,1.3156034091576532e-05
6,6,0.13641025641025642,5,2.4006280960092387e-05
6,6,0.13641025641025642,6,2.0195672442655035e-05
6,6,0.13641025641025642,7,2.4775473158753737e-05
6,6,0.13641025641025642,8,1.2545992887126786e-05
6,6,0.13641025641025642,9,1.5635944387762536e-05
6,6,0.14384615384615385,0,3.0124052311814902e-05
6,6,0.14384615384615385,1,1.495087069214411e-05
6,6,0.14384615384615385,2,2.1532882880610437e-05
6,6,0.14384615384615385,3,1.7413929155613358e-05
6,6,0.14384615384615385,4,1.711606233197327e-05
6,6,0.14384615384615385,5,1.9309396580298156e-05
6,6,0.14384615384615385,6,1.571257475200672e-05
6,6,0.14384615384615385,7,1.4965258377642549e-05
6,6,0.14384615384615385,8,4.049208056791065e-05
6,6,0.14384615384615385,9,1.3955674077963614e-05
6,6,0.1512820512820513,0,3.2367682071104624e-05
6,6,0.1512820512820513,1,1.9140095515943092e-05
6,6,0.1512820512820513,2,2.3650322957408872e-05
6,6,0.1512820512820513,3,2.5790741028961404e-05
6,6,0.1512820512820513,4,2.23256910746635e-05
6,6,0.1512820512820513,5,2.3269586383185982e-05
6,6,0.1512820512820513,6,2.031004316553811e-05
6,6,0.1512820512820513,7,1.3621077244234835e-05
6,6,0.1512820512820513,8,3.097205138659844e-05
6,6,0.1512820512820513,9,2.1265404195077924e-05
6,6,0.15871794871794873,0,1.4803642466566774e-05
6,6,0.15871794871794873,1,2.618446968126134e-05
6,6,0.15871794871794873,2,2.3650177134054927e-05
6,6,0.15871794871794873,3,1.9969729369057848e-05
6,6,0.15871794871794873,4,1.5665965745621236e-05
6,6,0.15871794871794873,5,2.4096477888567973e-05
6,6,0.15871794871794873,6,1.6134642921711527e-05
6,6,0.15871794871794873,7,1.6132840714169553e-05
6,6,0.15871794871794873,8,5.035917110225478e-05
6,6,0.15871794871794873,9,2.204859534320074e-05
6,6,0.16615384615384615,0,4.058980300409638e-05
6,6,0.16615384615384615,1,5.324579909573927e-05
6,6,0.16615384615384615,2,2.9640924565296174e-05
6,6,0.16615384615384615,3,4.481982056431211e-05
6,6,0.16615384615384615,4,3.264612610011924e-05
6,6,0.16615384615384615,5,4.2405113135505214e-05
6,6,0.16615384615384615,6,2.7334752474220418e-05
6,6,0.16615384615384615,7,2.9632490879250876e-05
6,6,0.16615384615384615,8,3.3046319141562e-05
6,6,0.16615384615384615,9,3.73505304402449e-05
6,6,0.1735897435897436,0,5.651481692271534e-05
6,6,0.1735897435897436,1,3.1397448904696473e-05
6,6,0.1735897435897436,2,4.5128140400331734e-05
6,6,0.1735897435897436,3,2.4923740182483314e-05
6,6,0.1735897435897436,4,2.6092578744499732e-05
6,6,0.1735897435897436,5,3.206217903359626e-05
6,6,0.1735897435897436,6,3.370323808211044e-05
6,6,0.1735897435897436,7,3.0984383472161895e-05
6,6,0.1735897435897436,8,3.4541075575416503e-05
6,6,0.1735897435897436,9,2.0330875585598512e-05
6,6,0.18102564102564103,0,6.020515674998563e-05
6,6,0.18102564102564103,1,2.067300149101703e-05
6,6,0.18102564102564103,2,3.718271086471518e-05
6,6,0.18102564102564103,3,2.4400739306768505e-05
6,6,0.18102564102564103,4,3.5650880425457656e-05
6,6,0.18102564102564103,5,4.0049013283361284e-05
6,6,0.18102564102564103,6,2.7745719681154538e-05
6,6,0.18102564102564103,7,2.7763036269547073e-05
6,6,0.18102564102564103,8,2.0915011703633822e-05
6,6,0.18102564102564103,9,3.507375991671325e-05
6,6,0.18846153846153846,0,2.7521366331501978e-05
6,6,0.18846153846153846,1,4.9679864851672635e-05
6,6,0.18846153846153846,2,3.088711815895359e-05
6,6,0.18846153846153846,3,2.9148993432532698e-05
6,6,0.18846153846153846,4,2.6218235703645707e-05
6,6,0.18846153846153846,5,3.174011256893007e-05
6,6,0.18846153846153846,6,3.715816574952536e-05
6,6,0.18846153846153846,7,4.705355027386785e-05
6,6,0.18846153846153846,8,6.582803080585501e-05
6,6,0.18846153846153846,9,2.240321058950135e-05
6,6,0.1958974358974359,0,2.2929644015000776e-05
6,6,0.1958974358974359,1,3.519709850738756e-05
6,6,0.1958974358974359,2,3.690814965689808e-05
6,6,0.1958974358974359,3,3.0856837360763415e-05
6,6,0.1958974358974359,4,5.157122085364385e-05
6,6,0.1958974358974359,5,3.270589201796006e-05
6,6,0.1958974358974359,6,4.005147613155147e-05
6,6,0.1958974358974359,7,2.7709001121428056e-05
6,6,0.1958974358974359,8,3.066416518332276e-05
6,6,0.1958974358974359,9,3.7153754654061085e-05
6,6,0.20333333333333334,0,2.621003056777316e-05
6,6,0.20333333333333334,1,4.308010021994831e-05
6,6,0.20333333333333334,2,3.9983270608454346e-05
6,6,0.20333333333333334,3,4.24514492671778e-05
6,6,0.20333333333333334,4,3.0492521486240643e-05
6,6,0.20333333333333334,5,5.665247197822364e-05
6,6,0.20333333333333334,6,3.626980359803734e-05
6,6,0.20333333333333334,7,2.2649857597335146e-05
6,6,0.20333333333333334,8,3.5637497142231256e-05
6,6,0.20333333333333334,9,4.515333492210809e-05
6,6,0.21076923076923076,0,3.9790487023493715e-05
6,6,0.21076923076923076,1,4.189051185899733e-05
6,6,0.21076923076923076,2,5.3951110667767795e-05
6,6,0.21076923076923076,3,3.469674366736682e-05
6,6,0.21076923076923076,4,4.946402956539972e-05
6,6,0.21076923076923076,5,2.7330259810309582e-05
6,6,0.21076923076923076,6,8.432115743066493e-05
6,6,0.21076923076923076,7,4.492409103111251e-05
6,6,0.21076923076923076,8,4.436065890623957e-05
6,6,0.21076923076923076,9,4.7053692512470896e-05
6,6,0.21820512820512822,0,6.939106276225625e-05
6,6,0.21820512820512822,1,5.014824605055665e-05
6,6,0.21820512820512822,2,4.660523984173124e-05
6,6,0.21820512820512822,3,4.803802936695941e-05
6,6,0.21820512820512822,4,3.957138637511912e-05
6,6,0.21820512820512822,5,5.2311346590013594e-05
6,6,0.21820512820512822,6,2.9363192117974903e-05
6,6,0.21820512820512822,7,8.132400851817583e-05
6,6,0.21820512820512822,8,5.947557590568531e-05
6,6,0.21820512820512822,9,4.5818931950934624e-05
6,6,0.22564102564102564,0,6.0998940504472074e-05
6,6,0.22564102564102564,1,5.867328693332461e-05
6,6,0.22564102564102564,2,5.196867280577627e-05
6,6,0.22564102564102564,3,3.186133835382517e-05
6,6,0.22564102564102564,4,7.6622471548309e-05
6,6,0.22564102564102564,5,3.6415671291154645e-05
6,6,0.22564102564102564,6,5.0127784016521047e-05
6,6,0.22564102564102564,7,5.184887636188464e-05
6,6,0.22564102564102564,8,4.835960857411282e-05
6,6,0.22564102564102564,9,3.474901553921152e-05
6,6,0.23307692307692307,0,5.606431092685287e-05
6,6,0.23307692307692307,1,4.454009327541422e-05
6,6,0.23307692307692307,2,4.7599662904294936e-05
6,6,0.23307692307692307,3,3.2689290087720404e-05
6,6,0.23307692307692307,4,4.2174638269188173e-05
6,6,0.23307692307692307,5,5.3358088976530184e-05
6,6,0.23307692307692307,6,7.393981093181685e-05
6,6,0.23307692307692307,7,5.558296501262645e-05
6,6,0.23307692307692307,8,0.0001360378627328252
6,6,0.23307692307692307,9,9.268404687109051e-05
6,6,0.24051282051282052,0,5.1831915961464525e-05
6,6,0.24051282051282052,1,4.916117731950533e-05
6,6,0.24051282051282052,2,7.165908800050234e-05
6,6,0.24051282051282052,3,5.54246711685963e-05
6,6,0.24051282051282052,4,4.8255006348543095e-05
6,6,0.24051282051282052,5,5.803528127050608e-05
6,6,0.24051282051282052,6,4.918016914182605e-05
6,6,0.24051282051282052,7,6.111444125809805e-05
6,6,0.24051282051282052,8,4.137719936046986e-05
6,6,0.24051282051282052,9,7.02025931553763e-05
6,6,0.24794871794871795,0,0.0001476194370141379
6,6,0.24794871794871795,1,5.6818533465861665e-05
6,6,0.24794871794871795,2,8.302323576683197e-05
6,6,0.24794871794871795,3,8.280952338776837e-05
6,6,0.24794871794871795,4,4.0428311128986954e-05
6,6,0.24794871794871795,5,6.516485353752054e-05
6,6,0.24794871794871795,6,0.00010075343951756362
6,6,0.24794871794871795,7,2.940692017185436e-05
6,6,0.24794871794871795,8,6.444701022038875e-05
6,6,0.24794871794871795,9,7.124881201592948e-05
6,6,0.2553846153846154,0,9.229370767460797e-05
6,6,0.2553846153846154,1,4.015696884574958e-05
6,6,0.2553846153846154,2,6.68619117149475e-05
6,6,0.2553846153846154,3,4.4342075181625265e-05
6,6,0.2553846153846154,4,0.00012606336659084382
6,6,0.2553846153846154,5,4.4136898186214985e-05
6,6,0.2553846153846154,6,7.787090795858726e-05
6,6,0.2553846153846154,7,6.601800465313349e-05
6,6,0.2553846153846154,8,7.712681680324649e-05
6,6,0.2553846153846154,9,6.463437044146398e-05
6,6,0.26282051282051283,0,6.170709442586162e-05
6,6,0.26282051282051283,1,6.820505535580413e-05
6,6,0.26282051282051283,2,6.175618780898409e-05
6,6,0.26282051282051283,3,4.606232723573575e-05
6,6,0.26282051282051283,4,6.901562939321923e-05
6,6,0.26282051282051283,5,5.8375340001251494e-05
6,6,0.26282051282051283,6,5.8447914132514305e-05
6,6,0.26282051282051283,7,6.581178320678146e-05
6,6,0.26282051282051283,8,9.073772014632488e-05
6,6,0.26282051282051283,9,0.0001181710239901411
6,6,0.2702564102564103,0,3.789663814047448e-05
6,6,0.2702564102564103,1,4.7182675128491716e-05
6,6,0.2702564102564103,2,0.00016043320393903314
6,6,0.2702564102564103,3,8.562920620474652e-05
6,6,0.2702564102564103,4,6.0930105672728164e-05
6,6,0.2702564102564103,5,3.461936692159997e-05
6,6,0.2702564102564103,6,9.038720677038715e-05
6,6,0.2702564102564103,7,8.614386057318366e-05
6,6,0.2702564102564103,8,6.703295072606324e-05
6,6,0.2702564102564103,9,0.00010152689086322629
6,6,0.2776923076923077,0,4.415976450848708e-05
6,6,0.2776923076923077,1,6.51815019651666e-05
6,6,0.2776923076923077,2,0.0001312649703157755
6,6,0.2776923076923077,3,0.00010746389277534417
6,6,0.2776923076923077,4,3.70931962938682e-05
6,6,0.2776923076923077,5,5.733062689980137e-05
6,6,0.2776923076923077,6,8.705159468625653e-05
6,6,0.2776923076923077,7,6.028800393847377e-05
6,6,0.2776923076923077,8,9.528087521747287e-05
6,6,0.2776923076923077,9,0.00010214620733685945
6,6,0.28512820512820514,0,0.00020908355802120833
6,6,0.28512820512820514,1,0.0001363860688058344
6,6,0.28512820512820514,2,3.4589469034326986e-05
6,6,0.28512820512820514,3,0.00010714476713867855
6,6,0.28512820512820514,4,6.772600578046348e-05
6,6,0.28512820512820514,5,9.15178547537583e-05
6,6,0.28512820512820514,6,0.00011548883057579135
6,6,0.28512820512820514,7,4.33718819224325e-05
6,6,0.28512820512820514,8,6.331382795634997e-05
6,6,0.28512820512820514,9,6.156988732555592e-05
6,6,0.2925641025641026,0,0.00011260745880130683
6,6,0.2925641025641026,1,8.181895115653329e-05
6,6,0.2925641025641026,2,9.582879199692063e-05
6,6,0.2925641025641026,3,0.00010680375857186823
6,6,0.2925641025641026,4,7.371681666164008e-05
6,6,0.2925641025641026,5,6.118573650685347e-05
6,6,0.2925641025641026,6,0.0001279883787694861
6,6,0.2925641025641026,7,8.523362954937555e-05
6,6,0.2925641025641026,8,0.0001117727362822874
6,6,0.2925641025641026,9,7.208230756237764e-05
6,6,0.3,0,5.060970957908625e-05
6,6,0.3,1,8.424632920321112e-05
6,6,0.3,2,8.992666444368714e-05
6,6,0.3,3,4.735666186387741e-05
6,6,0.3,4,0.00012809701048591908
6,6,0.3,5,6.873892150622113e-05
6,6,0.3,6,8.856923960608157e-05
6,6,0.3,7,5.964630106297791e-05
6,6,0.3,8,6.418309421171226e-05
6,6,0.3,9,6.175538434664015e-05
